Distance(mi),Amenity,No_Exit,Station,Sunrise_Sunset,Season,Snow_Ice,Low_Vis_Weather,Rainy,Qty_Slowing_Elements
0.568,0,0,0,1,Summer,0,0,0,0
0.753,0,0,0,0,Winter,0,0,0,0
0.638,0,0,0,0,Fall,0,1,0,0
0.075,0,0,0,1,Summer,0,0,0,0
0.288,0,0,0,1,Spring,0,1,0,0
0.088,0,0,0,1,Fall,0,0,0,0
3.951,0,0,0,1,Winter,0,0,0,1
0.049,1,0,0,1,Summer,0,0,0,1
0.0,0,0,0,0,Fall,0,0,0,1
3.303,0,0,0,1,Winter,0,0,0,0
0.028,0,0,0,1,Fall,0,0,0,0
0.851,0,0,0,1,Winter,0,1,0,1
0.199,0,0,0,0,Fall,0,0,0,0
0.019,0,0,0,0,Fall,0,0,0,0
0.016,0,0,0,1,Winter,0,0,0,0
1.814,0,0,0,1,Winter,0,0,0,0
1.6869999999999998,0,0,0,0,Fall,0,0,0,0
2.259,0,0,0,1,Fall,0,0,0,0
0.484,0,0,0,1,Spring,0,0,0,1
0.448,0,0,0,0,Spring,0,0,0,0
2.587,0,0,0,1,Summer,0,0,0,0
3.8,0,0,0,1,Fall,0,0,0,0
0.319,0,0,0,1,Winter,0,0,0,0
3.009999990463257,0,0,0,0,Fall,0,0,0,1
1.152,0,0,0,1,Fall,0,0,0,0
0.098,0,0,0,0,Winter,0,0,0,1
2.289,0,0,0,1,Fall,0,0,0,0
0.267,0,0,0,1,Spring,0,1,0,0
0.0,0,0,0,1,Spring,0,1,0,1
1.957,0,0,0,1,Summer,0,0,0,0
0.61,0,0,0,1,Winter,0,1,0,0
0.575,0,0,0,1,Fall,0,0,0,0
1.083,0,0,0,0,Winter,0,1,0,0
0.648,0,0,0,1,Spring,0,0,0,1
2.57,0,0,0,1,Fall,0,0,0,0
0.8320000000000001,0,0,0,1,Spring,0,0,1,0
1.682,0,0,0,1,Spring,0,0,0,0
0.022,0,0,0,0,Winter,0,0,0,0
0.052,0,0,0,1,Winter,0,1,0,0
0.3,0,0,0,0,Spring,0,0,0,0
0.028,0,0,0,0,Summer,0,0,0,0
0.753,0,0,0,0,Winter,0,0,0,0
0.181,0,0,0,1,Winter,0,1,0,1
4.189,0,0,0,1,Spring,0,0,0,0
0.029,0,0,0,1,Winter,0,1,0,0
0.101,0,0,0,0,Winter,0,0,0,0
7.829999923706055,0,0,0,0,Winter,0,0,0,0
0.0,0,0,0,1,Summer,0,1,0,1
1.4509999999999998,0,0,0,1,Winter,0,0,0,0
0.103,0,0,0,1,Fall,0,0,0,0
0.01,0,0,0,1,Spring,1,0,0,0
0.051,0,0,0,1,Spring,0,0,0,0
0.086,0,0,0,1,Fall,0,0,0,1
0.047,0,0,0,1,Spring,0,0,1,0
0.0,1,0,1,1,Spring,0,1,1,1
0.981,0,0,0,0,Summer,0,0,0,0
0.215,0,0,0,1,Fall,0,0,0,1
0.246,0,0,0,0,Winter,0,0,0,0
0.753,0,0,0,1,Summer,0,0,0,1
0.489,0,0,0,0,Fall,0,0,0,0
1.508,0,0,0,1,Winter,0,0,0,0
1.135,0,0,0,0,Winter,0,1,0,0
0.5670000000000001,0,0,0,0,Winter,0,0,0,0
0.64,0,0,0,0,Winter,0,0,0,0
0.122,0,0,0,0,Spring,0,0,0,0
0.068,0,0,0,1,Fall,0,0,0,0
0.618,0,0,0,1,Winter,0,0,0,0
0.123,0,0,0,0,Fall,0,0,0,0
0.074,0,0,0,0,Winter,0,0,0,0
0.875,0,0,0,0,Fall,0,0,0,1
0.015,0,0,0,1,Winter,0,0,0,1
1.27,0,0,0,1,Spring,0,0,1,0
3.950000047683716,0,0,0,1,Summer,0,0,0,0
0.51,0,0,0,1,Fall,0,0,0,0
7.1320000000000014,0,0,0,1,Spring,0,0,1,1
0.6509999999999999,0,0,0,1,Fall,0,0,0,0
0.01,0,0,0,0,Winter,0,0,0,1
0.083,0,0,0,1,Spring,0,0,0,1
0.0099999997764825,0,0,0,1,Spring,0,0,0,1
1.236,0,0,0,1,Summer,0,0,0,0
0.409,0,0,0,0,Fall,0,1,0,0
1.328,0,0,0,1,Summer,0,0,0,1
3.477,0,0,0,0,Fall,0,0,0,0
1.23,0,0,0,1,Winter,0,0,0,0
0.037,0,0,0,1,Summer,0,0,0,1
0.379,0,0,0,1,Winter,0,0,0,2
0.394,0,0,0,0,Spring,0,1,0,0
0.029,0,0,0,1,Spring,0,0,0,1
0.28,0,0,0,0,Spring,0,0,0,1
0.603,0,0,0,1,Fall,0,0,1,0
0.512,0,0,0,0,Fall,0,0,0,1
2.405,0,0,0,1,Winter,0,0,0,0
0.051,0,0,0,0,Winter,1,0,1,0
0.303,0,0,0,1,Fall,0,0,1,0
0.868,0,0,0,1,Summer,0,0,0,0
1.197,0,0,0,1,Fall,0,0,0,0
0.647,0,0,0,1,Fall,0,0,0,0
0.092,0,0,0,1,Summer,0,0,0,0
2.332,0,0,0,1,Winter,0,0,0,0
0.01,0,0,0,1,Winter,0,0,0,2
1.774,0,0,0,0,Fall,0,1,0,0
1.455,0,0,0,1,Spring,0,0,0,1
0.485,0,0,0,0,Summer,0,0,0,1
4.005,0,0,0,1,Fall,0,0,0,0
0.019,0,0,0,0,Fall,0,1,0,0
2.407,0,0,0,1,Winter,0,0,0,0
0.391,0,0,0,0,Spring,0,0,0,0
2.591,0,0,0,0,Winter,0,0,0,0
6.711,0,0,0,1,Summer,0,0,0,0
0.239,0,0,0,1,Spring,0,0,0,0
1.861,0,0,0,1,Winter,0,0,0,0
5.836,0,0,0,1,Fall,0,0,1,0
0.853,0,0,0,1,Summer,0,0,0,0
0.013,0,0,1,0,Fall,0,0,0,2
0.241,0,0,0,1,Summer,0,0,0,0
0.17,0,0,0,0,Fall,0,0,0,1
1.67,0,0,0,1,Fall,0,1,0,0
0.18,0,0,0,0,Winter,0,0,0,0
0.8240000000000001,0,0,0,1,Fall,0,0,0,0
0.061,0,0,0,1,Summer,0,1,0,0
0.038,0,0,0,1,Winter,0,0,0,0
0.01,0,0,0,0,Spring,0,1,0,1
0.084,0,0,0,0,Fall,0,1,0,0
0.186,0,0,0,1,Spring,0,0,0,1
0.0199999995529651,0,0,1,1,Spring,0,0,0,2
5.066,0,0,0,1,Fall,0,0,0,0
0.674,0,0,0,1,Spring,0,0,0,0
0.237,0,0,0,1,Fall,0,1,0,0
0.322,0,0,0,0,Fall,0,0,0,1
0.7959999999999999,0,0,0,0,Winter,0,0,0,0
0.011,0,0,0,0,Fall,0,0,0,0
2.322,0,0,0,0,Fall,0,0,0,0
0.017,0,0,0,0,Fall,0,1,0,0
0.0,0,0,1,0,Summer,0,1,0,2
0.868,0,0,0,1,Summer,0,1,0,0
1.834,0,0,0,1,Summer,0,0,0,0
1.128,0,0,0,1,Spring,0,1,0,1
0.037,0,0,0,0,Spring,0,0,0,0
0.188,0,0,0,0,Fall,0,0,0,0
0.271,0,0,0,1,Winter,0,0,0,0
1.5719999999999998,0,0,0,1,Spring,0,0,0,0
0.005,0,0,0,1,Spring,0,0,0,2
0.121,0,0,0,1,Summer,0,0,0,0
0.5379999999999999,0,0,0,1,Spring,0,0,0,0
0.84,0,0,0,0,Fall,0,0,0,0
2.022,0,0,0,1,Spring,0,0,0,0
0.8640000000000001,0,0,0,0,Fall,0,0,0,0
0.7140000000000001,0,0,0,1,Winter,0,0,0,0
1.705,0,0,0,0,Summer,0,0,0,0
0.011,0,0,0,1,Winter,0,1,0,0
0.033,0,0,0,1,Fall,0,0,0,0
0.0,0,0,0,0,Spring,0,0,0,2
0.802,0,0,0,1,Summer,0,0,0,0
0.01,0,0,0,1,Fall,0,0,0,1
0.254,0,0,0,0,Fall,0,0,0,0
1.601,0,0,0,1,Fall,0,0,0,0
1.524,0,0,0,1,Summer,0,1,0,0
0.277,0,0,0,1,Summer,0,0,0,0
0.027,0,0,0,1,Fall,0,0,0,0
0.163,0,0,0,1,Fall,0,0,0,0
0.036,0,0,0,1,Spring,0,0,0,0
6.227,0,0,0,1,Summer,0,0,0,0
0.4320000000000001,0,0,0,0,Fall,0,0,0,0
0.227,0,0,0,0,Winter,0,0,0,0
2.201,0,0,0,1,Spring,0,0,0,0
0.904,0,0,0,1,Fall,0,0,0,0
0.345,0,0,0,1,Spring,0,1,0,0
0.851,0,0,0,0,Fall,0,1,0,0
2.190000057220459,0,0,0,1,Fall,0,0,0,1
0.247,0,0,0,0,Winter,0,0,0,0
0.201,1,0,0,1,Spring,0,0,0,2
1.820000052452088,0,0,0,1,Spring,0,0,0,1
0.163,0,0,0,1,Summer,0,0,0,0
0.158,0,0,0,1,Summer,0,0,0,0
0.079,0,0,0,1,Summer,0,0,0,0
1.008,0,0,0,0,Fall,0,0,0,0
0.964,0,0,0,0,Winter,0,0,0,0
2.72,0,0,0,1,Fall,0,1,0,0
0.039,0,0,0,1,Winter,0,0,0,0
0.091,0,0,0,0,Winter,1,0,0,1
0.242,0,0,0,1,Summer,0,1,0,0
0.1669999999999999,0,0,0,0,Fall,0,0,0,0
0.442,0,0,0,1,Summer,0,0,0,0
0.242,0,0,0,1,Spring,0,0,0,0
1.095,0,0,0,0,Winter,0,0,0,0
0.332,0,0,0,1,Spring,0,0,0,0
1.307,0,0,0,1,Winter,0,1,0,0
0.153,0,0,0,0,Fall,0,0,0,0
0.764,0,0,0,1,Summer,0,1,0,0
0.008,0,0,0,0,Spring,0,0,0,0
2.909,0,0,0,1,Fall,0,0,0,0
0.064,0,0,0,1,Winter,0,0,0,0
0.856,0,0,0,0,Winter,0,0,0,0
0.028,0,0,0,1,Summer,0,0,0,0
0.495,0,0,0,1,Spring,0,0,1,1
0.118,0,0,0,1,Spring,0,0,0,0
0.599,0,0,0,1,Fall,0,0,0,1
0.051,0,0,0,0,Spring,0,1,0,0
0.418,0,0,0,0,Fall,0,0,0,1
0.46,0,0,0,0,Fall,0,1,0,0
0.038,0,0,0,0,Winter,0,0,1,1
2.774,0,0,0,1,Winter,0,1,0,1
2.62,0,0,0,1,Fall,0,0,1,0
0.0,0,0,0,1,Winter,0,0,0,0
1.29,0,0,0,0,Winter,0,0,0,0
0.291,0,0,0,1,Summer,0,0,0,0
0.6940000000000001,0,0,0,0,Summer,0,0,0,0
0.333,0,0,0,0,Summer,0,0,0,0
0.84,0,0,0,1,Winter,0,1,0,1
0.4370000000000001,0,0,0,0,Winter,0,0,0,0
0.189,0,0,0,1,Fall,0,0,0,0
3.373,0,0,0,1,Winter,0,0,0,1
0.111,0,0,0,0,Winter,0,0,0,1
0.75,0,0,0,0,Spring,0,0,0,1
0.067,0,0,0,0,Summer,0,1,0,0
0.318,0,0,0,1,Summer,0,1,1,0
1.275,0,0,0,1,Fall,0,0,0,0
0.4270000000000001,0,0,0,1,Winter,0,1,0,0
0.145,0,0,0,1,Spring,0,0,0,0
0.093,0,0,0,1,Fall,0,0,0,0
3.176,0,0,0,1,Winter,0,0,0,0
0.7090000000000001,0,0,0,1,Summer,0,0,0,1
0.1639999999999999,0,0,0,1,Winter,0,0,0,1
0.047,0,0,0,0,Winter,0,1,0,0
0.085,0,0,0,0,Winter,0,0,0,1
0.062,0,0,0,1,Winter,0,0,0,0
0.205,0,0,0,1,Winter,0,0,0,0
0.039,0,0,0,1,Winter,0,0,0,1
1.173,0,0,0,0,Fall,0,0,0,0
0.232,0,0,0,1,Summer,0,0,0,0
1.063,0,0,0,0,Winter,0,1,0,0
0.963,0,0,0,1,Summer,0,0,0,0
0.03,0,0,0,1,Spring,0,0,0,0
0.994,0,0,0,1,Spring,0,0,0,1
0.47,0,0,0,1,Summer,0,0,0,0
0.33,0,0,0,1,Fall,0,1,0,0
0.877,0,0,0,0,Fall,0,0,0,0
0.344,0,0,0,1,Winter,0,0,0,1
0.421,0,0,0,1,Winter,0,0,0,0
5.582999999999998,0,0,0,1,Spring,0,0,0,1
0.102,0,0,0,0,Winter,0,0,1,0
0.305,0,0,0,0,Winter,0,0,0,0
0.286,0,0,0,0,Fall,0,0,0,1
1.6980000000000002,0,0,0,0,Fall,0,0,0,0
0.688,0,0,0,1,Winter,0,1,0,0
0.029,0,0,0,1,Summer,0,0,0,1
0.021,0,0,0,1,Summer,0,0,0,0
0.0,0,0,0,1,Winter,0,0,0,1
0.516,0,0,0,1,Spring,0,0,0,1
0.328,0,0,0,0,Winter,0,0,1,0
0.259,0,0,0,0,Spring,0,1,0,0
0.429,0,0,0,1,Spring,0,0,0,1
0.011,0,0,0,0,Summer,0,0,0,1
0.68,0,0,0,0,Fall,0,0,0,0
0.0,1,0,1,0,Winter,0,1,0,2
0.6679999999999999,0,0,0,1,Spring,0,0,0,0
0.06,0,0,1,0,Fall,0,1,0,1
0.0,0,0,0,0,Summer,0,1,0,0
3.176,0,0,0,1,Spring,0,0,0,0
1.600000023841858,0,0,0,1,Spring,0,1,0,0
0.276,0,0,0,1,Fall,0,0,0,2
0.8109999999999999,0,0,0,1,Summer,0,0,0,0
0.032,0,0,0,1,Spring,0,0,1,0
6.119,0,0,0,1,Spring,0,0,0,0
0.277,0,0,0,0,Spring,0,0,0,1
1.51,0,0,0,1,Winter,0,0,0,0
1.3219999999999998,0,0,0,1,Fall,0,0,0,0
0.01,0,0,0,0,Spring,0,0,0,0
0.028,0,0,0,1,Summer,0,0,0,1
3.029,0,0,0,0,Fall,0,0,1,0
0.905,0,0,0,1,Spring,0,1,0,0
0.175,0,0,0,1,Winter,1,0,0,0
1.046,0,0,0,0,Summer,0,0,0,0
0.029,0,0,0,0,Winter,0,0,0,1
0.958,0,0,0,1,Winter,0,0,0,1
0.216,0,0,0,1,Fall,0,0,1,1
0.0,1,0,0,1,Fall,0,0,0,1
0.453,0,0,0,1,Summer,0,1,0,0
0.297,0,0,0,0,Spring,0,1,0,0
0.911,0,0,0,0,Spring,0,0,0,0
1.053,0,0,0,1,Winter,0,1,0,0
0.682,0,0,0,0,Fall,0,0,0,0
3.159,0,0,0,0,Fall,0,0,0,0
0.079,0,0,0,0,Spring,0,0,0,2
0.411,0,0,0,1,Fall,0,0,0,0
0.478,0,0,0,1,Spring,0,0,0,0
0.246,0,0,0,1,Winter,1,0,1,0
0.155,0,0,0,1,Fall,0,0,0,0
2.037,0,0,0,1,Fall,0,0,0,0
1.375,0,0,0,1,Spring,0,0,1,0
0.056,0,0,0,0,Fall,0,0,0,0
0.8299999833106995,0,0,0,1,Summer,0,1,0,0
0.033,0,0,0,1,Winter,0,0,0,0
0.0,0,0,0,1,Summer,0,0,0,1
0.028,0,0,0,0,Winter,0,0,0,0
0.17,0,0,0,1,Winter,0,0,0,0
0.61,0,0,0,0,Fall,0,0,0,0
0.455,0,0,0,0,Fall,0,0,0,0
0.044,0,0,0,1,Summer,0,0,0,2
0.561,0,0,0,0,Winter,0,0,0,0
0.413,0,0,0,0,Winter,0,1,0,0
1.12,0,0,0,1,Summer,0,0,1,0
2.316,0,0,0,0,Winter,0,0,0,0
0.977,0,0,0,1,Spring,0,0,0,0
0.233,0,0,0,1,Winter,0,0,1,0
0.053,0,0,0,1,Spring,0,0,0,1
0.005,0,0,0,1,Spring,0,0,0,1
4.789999961853027,0,0,0,0,Winter,0,0,0,0
0.028,0,0,0,0,Fall,0,0,0,0
2.252,0,0,0,0,Fall,0,0,0,0
1.4580000000000002,0,0,0,0,Summer,0,1,0,1
0.326,0,0,0,1,Spring,0,0,0,1
0.0,0,0,0,1,Summer,0,0,0,1
0.286,0,0,0,0,Winter,0,0,0,0
1.315,0,0,0,1,Spring,0,0,1,1
0.139,0,0,0,1,Fall,0,1,0,2
0.5379999999999999,0,0,0,1,Winter,0,0,0,0
0.616,0,0,0,0,Winter,0,0,0,0
1.767,0,0,0,1,Spring,0,0,1,0
0.363,0,0,0,0,Winter,0,1,0,1
0.129,0,0,0,1,Summer,0,0,1,0
1.074,0,0,0,1,Summer,0,0,0,0
2.305,0,0,0,1,Summer,0,0,0,0
0.937,0,0,0,0,Winter,0,0,0,0
0.342,0,0,0,1,Summer,0,0,0,0
0.672,0,0,0,0,Winter,0,0,0,0
0.422,0,0,0,0,Fall,0,1,0,0
0.113,0,0,0,0,Fall,0,0,0,0
0.7979999999999999,0,0,0,1,Fall,0,0,0,0
5.118,0,0,0,0,Winter,0,1,0,0
0.21,0,0,0,1,Summer,0,0,0,1
0.435,0,0,0,1,Spring,0,0,0,0
0.163,0,0,0,0,Winter,0,0,0,0
0.7,0,0,0,0,Spring,0,0,0,0
0.281,0,0,0,1,Fall,0,0,0,0
5.816,0,0,0,1,Winter,0,0,0,0
0.745,0,0,0,0,Summer,0,1,0,0
0.0,0,0,0,0,Summer,0,1,1,0
0.11,0,0,0,0,Winter,0,0,0,1
0.477,0,0,0,1,Fall,0,0,0,1
0.311,0,0,0,1,Winter,0,0,0,0
2.075,0,0,0,1,Spring,0,0,0,0
0.684,0,0,0,1,Winter,0,0,0,0
4.331,0,0,0,1,Summer,0,0,0,0
0.512,0,0,0,1,Winter,0,0,0,0
0.01,0,0,0,0,Fall,0,0,0,0
0.295,0,0,0,1,Winter,0,1,0,0
0.0,0,0,0,1,Spring,0,1,0,1
0.079,0,0,0,1,Fall,0,0,0,0
0.009,0,0,0,0,Spring,0,0,0,1
0.443,0,0,0,0,Spring,0,0,0,0
0.5489999999999999,0,0,0,1,Fall,0,0,0,0
1.103,0,0,0,0,Fall,0,0,0,0
0.047,0,0,0,0,Fall,0,0,0,1
0.226,0,0,0,0,Fall,0,0,0,0
0.377,0,0,0,0,Winter,0,0,1,3
0.562,0,0,0,0,Fall,0,0,1,0
0.174,0,0,0,1,Summer,0,0,0,0
0.208,0,0,0,0,Spring,0,1,0,1
0.248,0,0,0,1,Summer,0,0,0,0
0.005,0,0,0,1,Winter,0,0,0,0
0.959,0,0,0,1,Summer,0,0,0,0
0.0,1,0,0,1,Spring,0,0,0,0
5.9000000953674325,0,0,0,1,Spring,0,1,0,0
0.191,0,0,0,1,Winter,0,1,0,0
0.789,0,0,0,1,Spring,0,0,1,1
0.0,0,0,0,1,Spring,0,0,0,0
0.746,0,0,0,1,Winter,0,0,0,0
0.016,0,0,0,0,Winter,0,0,0,1
0.342,0,0,0,1,Fall,0,1,0,0
0.286,0,0,0,1,Summer,0,1,0,0
0.797,0,0,0,1,Fall,0,0,0,0
1.0759999999999998,0,0,0,1,Fall,0,0,0,0
0.098,0,0,0,0,Winter,0,0,0,0
1.018,0,0,0,1,Spring,0,0,0,0
0.039,0,0,0,1,Summer,0,0,1,1
0.219,0,0,0,1,Summer,0,1,0,0
4.654,0,0,0,1,Spring,0,0,0,0
0.342,0,0,0,1,Spring,0,0,0,0
4.005,0,0,0,1,Spring,0,0,0,0
1.9800000190734863,0,0,0,0,Summer,0,0,1,0
0.0,0,0,0,0,Summer,0,0,0,0
1.6740000000000002,0,0,0,1,Fall,0,0,0,0
0.0,0,0,0,1,Spring,0,1,0,1
0.96,0,0,0,0,Fall,0,0,0,1
1.197,0,0,0,1,Spring,0,0,0,0
1.891,0,0,0,0,Fall,0,0,0,0
0.1689999999999999,0,0,0,1,Summer,0,0,0,0
0.76,0,0,0,1,Fall,0,0,1,0
1.246,0,0,0,0,Spring,0,0,0,0
1.86,0,0,0,0,Fall,0,1,0,0
0.063,0,0,0,1,Spring,0,0,0,0
2.477,0,0,0,0,Winter,0,0,0,0
0.715,0,0,0,1,Spring,0,0,0,0
0.0,0,0,0,0,Spring,0,1,0,0
0.185,0,0,0,1,Fall,0,1,0,1
0.795,0,0,0,0,Fall,0,1,1,0
2.297,0,0,0,0,Fall,0,0,0,0
0.0,0,0,0,1,Spring,0,1,0,1
0.253,0,0,0,1,Fall,0,1,0,0
1.117,0,0,0,1,Spring,0,0,0,0
0.014,1,0,0,1,Spring,0,0,0,0
1.214,0,0,0,0,Winter,0,0,0,0
0.176,0,0,0,1,Winter,0,0,0,0
0.106,0,0,0,1,Spring,0,1,0,0
0.017,0,0,0,0,Winter,0,0,0,0
0.845,0,0,0,0,Fall,0,0,0,0
0.503,0,0,0,0,Winter,0,0,0,0
0.049,0,0,0,0,Winter,1,0,0,0
0.76,0,0,0,0,Fall,0,1,0,1
0.119,0,0,0,1,Summer,0,0,0,0
1.4369999999999998,0,0,0,0,Fall,0,0,0,0
8.236,0,0,0,1,Summer,0,0,0,0
1.324,0,0,0,0,Winter,0,1,1,0
0.463,1,0,1,1,Summer,0,0,0,1
0.404,0,0,0,0,Fall,0,0,0,0
0.1369999999999999,0,0,0,1,Winter,0,0,0,0
0.826,0,0,0,0,Winter,0,0,0,0
1.824,0,0,0,1,Winter,0,1,0,0
0.069,0,0,0,1,Fall,0,0,0,1
0.7879999999999999,0,0,0,1,Winter,0,1,0,1
0.056,0,0,0,0,Fall,0,0,0,1
0.629,0,0,0,0,Winter,0,0,0,0
0.132,0,0,0,1,Spring,0,0,0,0
0.227,0,0,0,1,Winter,0,1,0,0
0.0,0,0,0,1,Fall,0,0,1,0
0.148,0,0,0,0,Winter,0,0,0,0
2.1600000858306885,0,0,0,1,Fall,0,1,0,1
0.283,0,0,0,1,Fall,0,1,0,0
1.509,0,0,0,1,Winter,0,0,0,0
0.6659999999999999,0,0,0,1,Summer,0,0,0,0
0.0,0,0,0,1,Spring,0,1,0,2
0.008,0,0,0,1,Summer,0,0,0,0
0.01,0,0,0,1,Fall,0,1,0,0
0.023,0,0,0,1,Summer,0,0,1,0
2.682,0,0,0,1,Fall,0,0,0,0
0.036,0,0,0,1,Fall,0,0,0,0
0.524,0,0,0,0,Spring,0,0,0,0
0.925,0,0,0,1,Summer,0,0,0,1
3.911,0,0,0,1,Summer,0,0,0,0
0.038,0,0,0,0,Winter,0,0,0,0
3.128,0,0,0,1,Fall,0,0,1,0
0.088,0,0,0,0,Fall,0,0,0,0
0.09,0,0,0,1,Spring,0,0,0,0
0.029,0,0,0,1,Summer,0,0,0,0
0.168,0,0,0,1,Winter,0,0,0,0
1.547,0,0,0,1,Fall,0,0,0,0
0.01,0,0,0,0,Fall,0,1,0,0
0.046,0,0,0,0,Winter,0,0,0,3
1.8400000333786009,0,0,0,1,Spring,0,0,0,0
0.917,0,0,0,1,Fall,0,1,0,0
0.498,0,0,0,1,Summer,0,0,0,1
3.026,0,0,0,1,Winter,0,1,0,0
1.119,0,0,0,0,Winter,0,0,0,0
0.0199999995529651,0,0,0,1,Summer,0,0,0,2
0.0,0,0,1,1,Fall,0,0,0,2
1.218,0,0,0,1,Summer,0,0,0,0
1.641,0,0,0,1,Summer,0,1,0,0
0.479,0,0,0,1,Winter,0,1,0,1
0.977,0,0,0,1,Summer,0,0,0,0
0.977,0,0,0,1,Spring,0,0,0,1
0.062,0,0,0,0,Winter,0,1,0,1
0.0,0,0,0,0,Spring,0,0,0,0
5.093999999999999,0,0,0,0,Fall,0,1,0,0
0.074,0,0,0,0,Fall,0,1,0,0
0.073,0,0,0,1,Winter,0,0,0,1
0.8,0,0,0,1,Fall,0,0,0,1
0.438,0,0,0,0,Winter,0,0,0,0
0.011,0,0,0,1,Winter,0,0,0,2
0.448,0,0,0,1,Fall,0,0,0,0
1.014,0,0,0,0,Fall,0,0,1,0
0.0,0,0,0,1,Winter,0,0,0,2
0.063,0,0,0,0,Winter,0,0,0,0
0.229,0,0,0,1,Fall,0,0,0,0
1.783,0,0,0,1,Winter,0,0,0,0
0.989,0,0,0,0,Spring,0,0,1,0
0.966,0,0,0,1,Winter,0,0,0,0
1.094,0,0,0,0,Summer,0,0,0,0
0.348,0,0,0,0,Spring,0,0,0,1
0.196,0,0,0,1,Summer,0,0,0,1
0.716,0,0,0,0,Fall,0,0,0,1
1.626,0,0,0,1,Summer,0,1,0,0
2.894,0,0,0,0,Winter,0,0,0,0
0.0099999997764825,0,0,0,1,Spring,0,0,1,0
0.581,0,0,0,1,Summer,0,0,0,1
2.974,0,0,0,0,Fall,0,0,1,0
0.019,1,0,0,1,Fall,0,0,0,1
0.048,0,0,0,0,Fall,0,0,0,0
0.023,0,0,0,0,Summer,0,0,0,1
0.027,0,0,0,0,Winter,0,1,0,1
0.722,0,0,0,1,Spring,0,0,0,1
0.015,0,0,0,1,Spring,0,0,0,0
0.046,0,0,0,1,Spring,0,0,0,0
0.611,0,0,0,1,Summer,0,0,0,0
0.016,0,0,0,0,Winter,0,0,0,1
1.46,0,0,0,1,Winter,0,0,0,0
0.029,0,0,0,0,Winter,0,0,0,1
0.5379999999999999,0,0,0,1,Summer,0,0,0,0
0.482,0,0,0,0,Winter,0,0,0,0
1.232,0,0,0,1,Summer,0,0,0,1
0.054,0,0,0,1,Winter,0,0,0,0
0.176,0,0,0,1,Summer,0,0,0,0
0.0,0,0,0,1,Summer,0,1,0,1
0.94,0,0,0,1,Winter,0,0,0,0
8.279999732971191,0,0,0,1,Summer,0,0,0,1
1.3769999999999998,0,0,0,0,Fall,0,1,0,1
0.009,0,0,0,1,Winter,0,0,1,3
0.362,0,0,0,0,Fall,0,0,0,0
1.413,0,0,1,1,Spring,0,0,0,1
1.5619999999999998,0,0,0,0,Spring,0,1,0,0
0.1299999952316284,0,0,0,0,Winter,0,0,0,0
0.0,0,0,0,1,Spring,0,1,0,1
0.047,0,0,0,1,Fall,0,0,0,0
0.028,0,0,0,1,Winter,0,0,0,0
0.021,0,0,0,0,Winter,0,0,0,0
0.176,0,0,0,0,Fall,0,0,0,1
0.0,0,0,1,1,Fall,0,0,0,1
0.031,0,0,0,0,Winter,0,0,0,0
0.944,0,0,0,0,Winter,1,0,0,0
0.358,0,0,0,0,Spring,0,0,0,1
0.214,0,0,0,1,Spring,0,0,0,2
2.164,0,0,0,0,Winter,0,0,0,0
1.338,0,0,0,1,Fall,0,1,0,0
0.973,0,0,0,0,Winter,0,0,1,0
0.33,0,0,0,1,Fall,0,0,0,0
1.065,0,0,0,0,Fall,0,1,0,0
0.498,0,0,0,0,Fall,0,1,0,0
0.143,0,0,0,1,Winter,0,0,0,0
0.022,0,0,0,1,Spring,0,0,0,1
0.488,0,0,0,1,Winter,0,0,0,0
1.477,0,0,0,1,Winter,0,0,0,0
0.126,0,0,0,1,Spring,0,0,0,0
1.439,0,0,0,1,Summer,0,0,0,0
0.269,0,0,0,0,Winter,0,1,0,0
0.499,0,0,0,1,Summer,0,0,0,0
0.059,0,0,0,1,Fall,0,0,0,0
0.215,0,0,0,0,Fall,0,1,0,1
0.02,0,0,0,0,Winter,0,0,0,0
0.388,0,0,0,0,Winter,0,0,0,1
0.376,0,0,0,1,Spring,0,0,0,0
0.0,0,0,0,0,Fall,0,0,0,1
1.171,0,0,1,1,Fall,0,0,0,1
2.7699999809265137,0,0,0,1,Spring,0,0,0,1
2.04,0,0,0,1,Fall,0,1,0,1
2.629,0,0,0,0,Fall,0,0,0,1
0.024,0,0,1,0,Winter,0,0,0,2
0.009,0,0,0,1,Winter,0,0,1,1
1.193,0,0,0,0,Winter,0,0,0,0
0.809,0,0,0,1,Fall,0,0,1,1
0.265,0,0,0,0,Winter,0,0,0,1
2.454,0,0,0,1,Fall,0,1,0,0
0.857,0,0,0,1,Fall,0,0,0,1
0.0,0,0,1,1,Winter,0,1,0,1
0.906,0,0,0,1,Summer,0,0,0,0
0.029,0,0,0,1,Fall,0,0,0,1
0.312,0,0,0,1,Fall,0,0,0,0
2.148,0,0,0,1,Winter,0,1,0,1
0.898,0,0,0,0,Winter,0,0,0,0
0.375,0,0,0,0,Fall,0,1,0,0
0.084,0,0,0,1,Winter,0,0,1,1
0.056,0,0,0,1,Winter,0,1,0,0
0.098,0,0,0,0,Winter,0,0,0,1
0.207,0,0,0,1,Winter,0,0,0,1
0.168,0,0,0,1,Winter,0,1,0,0
0.699999988079071,0,0,0,1,Winter,0,0,0,0
0.192,0,0,0,0,Winter,0,0,0,0
0.059,0,0,0,0,Summer,0,0,0,0
0.0,0,0,0,0,Winter,0,1,0,1
